source_ref,event_time,amount,currency,customer_ref,event_code
WF-171-2,2026-06-26T06:56:00,273067.44,GBP,CB202600171,CLOSED
WF-172-1,2026-06-28T09:49:00,58483.98,EUR,CB202600172,BENEFICIARY_CONFIRMED
WF-172-2,2026-06-28T10:49:00,58483.98,EUR,CB202600172,CLOSED
WF-174-1,2026-06-01T22:28:00,182786.7,GBP,CB202600174,BENEFICIARY_CONFIRMED
WF-174-2,2026-06-01T23:28:00,182786.7,GBP,CB202600174,CLOSED
WF-175-1,2026-06-21T05:59:00,137510.81,GBP,CB202600175,BENEFICIARY_CONFIRMED
WF-175-2,2026-06-21T06:59:00,137510.81,GBP,CB202600175,CLOSED
WF-176-1,2026-07-16T11:15:00,272346.74,GBP,CB202600176,BENEFICIARY_CONFIRMED
WF-176-2,2026-07-16T12:15:00,272346.74,GBP,CB202600176,CLOSED
WF-177-1,2026-07-11T18:57:00,162792.31,GBP,CB202600177,BENEFICIARY_CONFIRMED
WF-177-2,2026-07-11T19:57:00,162792.31,GBP,CB202600177,CLOSED
WF-178-1,2026-05-20T17:21:00,268927.8,EUR,CB202600178,BENEFICIARY_CONFIRMED
WF-178-2,2026-05-20T18:21:00,268927.8,EUR,CB202600178,CLOSED
WF-179-1,2026-06-17T05:23:00,193117.21,GBP,CB202600179,BENEFICIARY_CONFIRMED
WF-179-2,2026-06-17T06:23:00,193117.21,GBP,CB202600179,CLOSED
WF-180-1,2026-06-02T06:19:00,282753.51,EUR,CB202600180,BENEFICIARY_CONFIRMED
WF-180-2,2026-06-02T07:19:00,282753.51,EUR,CB202600180,CLOSED
WF-181-1,2026-06-12T16:46:00,166818.15,GBP,CB202600181,BENEFICIARY_CONFIRMED
WF-181-2,2026-06-12T17:46:00,166818.15,GBP,CB202600181,CLOSED
WF-182-1,2026-07-16T02:27:00,203590.43,USD,CB202600182,BENEFICIARY_CONFIRMED
WF-182-2,2026-07-16T03:27:00,203590.43,USD,CB202600182,CLOSED
WF-183-1,2026-06-18T16:27:00,274488.77,EUR,CB202600183,BENEFICIARY_CONFIRMED
WF-183-2,2026-06-18T17:27:00,274488.77,EUR,CB202600183,CLOSED
WF-184-1,2026-05-27T14:18:00,8023.01,GBP,CB202600184,BENEFICIARY_CONFIRMED
WF-184-2,2026-05-27T15:18:00,8023.01,GBP,CB202600184,CLOSED
WF-186-1,2026-05-03T10:03:00,56897.0,USD,CB202600186,BENEFICIARY_CONFIRMED
WF-186-2,2026-05-03T11:03:00,56897.0,USD,CB202600186,CLOSED
WF-187-1,2026-06-09T03:57:00,240623.39,USD,CB202600187,BENEFICIARY_CONFIRMED
WF-187-2,2026-06-09T04:57:00,240623.39,USD,CB202600187,CLOSED
WF-188-1,2026-05-04T19:26:00,49795.45,EUR,CB202600188,BENEFICIARY_CONFIRMED
WF-188-2,2026-05-04T20:26:00,49795.45,EUR,CB202600188,CLOSED
WF-189-1,2026-07-03T06:58:00,51152.51,GBP,CB202600189,BENEFICIARY_CONFIRMED
WF-189-2,2026-07-03T07:58:00,51152.51,GBP,CB202600189,CLOSED
WF-190-1,2026-06-07T05:22:00,70787.98,USD,CB202600190,BENEFICIARY_CONFIRMED
WF-190-2,2026-06-07T06:22:00,70787.98,USD,CB202600190,CLOSED
WF-191-1,2026-07-17T10:33:00,109781.74,GBP,CB202600191,BENEFICIARY_CONFIRMED
WF-191-2,2026-07-17T11:33:00,109781.74,GBP,CB202600191,CLOSED
WF-192-1,2026-05-03T07:28:00,20030.43,USD,CB202600192,BENEFICIARY_CONFIRMED
WF-192-2,2026-05-03T08:28:00,20030.43,USD,CB202600192,CLOSED
WF-193-1,2026-06-21T03:05:00,16313.08,GBP,CB202600193,BENEFICIARY_CONFIRMED
WF-193-2,2026-06-21T04:05:00,16313.08,GBP,CB202600193,CLOSED
WF-194-1,2026-05-05T11:51:00,176773.98,EUR,CB202600194,BENEFICIARY_CONFIRMED
WF-194-2,2026-05-05T12:51:00,176773.98,EUR,CB202600194,CLOSED
WF-195-1,2026-05-02T22:35:00,263828.09,USD,CB202600195,BENEFICIARY_CONFIRMED
WF-195-2,2026-05-02T23:35:00,263828.09,USD,CB202600195,CLOSED
WF-196-1,2026-07-19T07:24:00,169322.63,GBP,CB202600196,BENEFICIARY_CONFIRMED
WF-196-2,2026-07-19T08:24:00,169322.63,GBP,CB202600196,CLOSED
WF-197-1,2026-05-08T14:32:00,149249.87,EUR,CB202600197,BENEFICIARY_CONFIRMED
WF-197-2,2026-05-08T15:32:00,149249.87,EUR,CB202600197,CLOSED
WF-198-1,2026-07-02T18:04:00,216056.58,EUR,CB202600198,BENEFICIARY_CONFIRMED
WF-198-2,2026-07-02T19:04:00,216056.58,EUR,CB202600198,CLOSED
WF-199-1,2026-07-19T16:42:00,65775.51,USD,CB202600199,BENEFICIARY_CONFIRMED
WF-199-2,2026-07-19T17:42:00,65775.51,USD,CB202600199,CLOSED
WF-201-1,2026-05-31T17:53:00,155220.13,GBP,CB202600201,BENEFICIARY_CONFIRMED
WF-201-2,2026-05-31T18:53:00,155220.13,GBP,CB202600201,CLOSED
WF-202-1,2026-07-06T21:26:00,28801.7,GBP,CB202600202,BENEFICIARY_CONFIRMED
WF-202-2,2026-07-06T22:26:00,28801.7,GBP,CB202600202,CLOSED
WF-203-1,2026-06-15T05:18:00,163093.56,USD,CB202600203,BENEFICIARY_CONFIRMED
WF-203-2,2026-06-15T06:18:00,163093.56,USD,CB202600203,CLOSED
WF-204-1,2026-07-02T20:51:00,282108.07,EUR,CB202600204,BENEFICIARY_CONFIRMED
WF-204-2,2026-07-02T21:51:00,282108.07,EUR,CB202600204,CLOSED
WF-205-1,2026-05-15T21:47:00,80311.11,GBP,CB202600205,BENEFICIARY_CONFIRMED
WF-205-2,2026-05-15T22:47:00,80311.11,GBP,CB202600205,CLOSED
WF-206-1,2026-04-22T21:00:00,222047.02,EUR,CB202600206,BENEFICIARY_CONFIRMED
WF-206-2,2026-04-22T22:00:00,222047.02,EUR,CB202600206,CLOSED
WF-207-1,2026-07-03T02:37:00,205532.55,GBP,CB202600207,BENEFICIARY_CONFIRMED
WF-207-2,2026-07-03T03:37:00,205532.55,GBP,CB202600207,CLOSED
WF-209-1,2026-05-25T23:49:00,11024.23,USD,CB202600209,BENEFICIARY_CONFIRMED
WF-209-2,2026-05-26T00:49:00,11024.23,USD,CB202600209,CLOSED
WF-210-1,2026-05-25T15:06:00,118277.31,GBP,CB202600210,BENEFICIARY_CONFIRMED
WF-210-2,2026-05-25T16:06:00,118277.31,GBP,CB202600210,CLOSED
WF-211-1,2026-06-08T19:44:00,28421.17,GBP,CB202600211,BENEFICIARY_CONFIRMED
WF-211-2,2026-06-08T20:44:00,28421.17,GBP,CB202600211,CLOSED
WF-212-1,2026-04-29T11:02:00,128279.49,EUR,CB202600212,BENEFICIARY_CONFIRMED
WF-212-2,2026-04-29T12:02:00,128279.49,EUR,CB202600212,CLOSED
WF-213-1,2026-05-10T11:03:00,111999.86,USD,CB202600213,BENEFICIARY_CONFIRMED
WF-213-2,2026-05-10T12:03:00,111999.86,USD,CB202600213,CLOSED
WF-214-1,2026-07-15T04:36:00,77492.57,EUR,CB202600214,BENEFICIARY_CONFIRMED
WF-214-2,2026-07-15T05:36:00,77492.57,EUR,CB202600214,CLOSED
WF-215-1,2026-04-30T12:59:00,91624.8,USD,CB202600215,BENEFICIARY_CONFIRMED
WF-215-2,2026-04-30T13:59:00,91624.8,USD,CB202600215,CLOSED
WF-216-1,2026-07-13T07:31:00,270387.02,EUR,CB202600216,BENEFICIARY_CONFIRMED
WF-216-2,2026-07-13T08:31:00,270387.02,EUR,CB202600216,CLOSED
WF-218-1,2026-06-18T22:24:00,250953.85,USD,CB202600218,BENEFICIARY_CONFIRMED
WF-218-2,2026-06-18T23:24:00,250953.85,USD,CB202600218,CLOSED
WF-219-1,2026-04-30T08:23:00,236976.82,EUR,CB202600219,BENEFICIARY_CONFIRMED
WF-219-2,2026-04-30T09:23:00,236976.82,EUR,CB202600219,CLOSED
WF-220-1,2026-07-02T21:55:00,161864.07,USD,CB202600220,BENEFICIARY_CONFIRMED
WF-220-2,2026-07-02T22:55:00,161864.07,USD,CB202600220,CLOSED
WF-221-1,2026-04-27T05:40:00,111812.11,EUR,CB202600221,BENEFICIARY_CONFIRMED
WF-221-2,2026-04-27T06:40:00,111812.11,EUR,CB202600221,CLOSED
WF-222-1,2026-06-28T17:08:00,203102.94,USD,CB202600222,BENEFICIARY_CONFIRMED
WF-222-2,2026-06-28T18:08:00,203102.94,USD,CB202600222,CLOSED
WF-223-1,2026-06-07T04:13:00,15621.21,GBP,CB202600223,BENEFICIARY_CONFIRMED
WF-223-2,2026-06-07T05:13:00,15621.21,GBP,CB202600223,CLOSED
WF-224-1,2026-05-20T12:43:00,49625.98,EUR,CB202600224,BENEFICIARY_CONFIRMED
WF-224-2,2026-05-20T13:43:00,49625.98,EUR,CB202600224,CLOSED
WF-225-1,2026-05-28T17:54:00,193396.76,GBP,CB202600225,BENEFICIARY_CONFIRMED
WF-225-2,2026-05-28T18:54:00,193396.76,GBP,CB202600225,CLOSED
WF-226-1,2026-06-01T22:45:00,9187.76,GBP,CB202600226,BENEFICIARY_CONFIRMED
WF-226-2,2026-06-01T23:45:00,9187.76,GBP,CB202600226,CLOSED
WF-227-1,2026-06-28T05:28:00,59872.31,USD,CB202600227,BENEFICIARY_CONFIRMED
WF-227-2,2026-06-28T06:28:00,59872.31,USD,CB202600227,CLOSED
WF-228-1,2026-06-08T22:26:00,187356.41,GBP,CB202600228,BENEFICIARY_CONFIRMED
WF-228-2,2026-06-08T23:26:00,187356.41,GBP,CB202600228,CLOSED
WF-229-1,2026-06-01T10:05:00,151696.88,GBP,CB202600229,BENEFICIARY_CONFIRMED
WF-229-2,2026-06-01T11:05:00,151696.88,GBP,CB202600229,CLOSED
WF-230-1,2026-07-10T00:48:00,185972.35,USD,CB202600230,BENEFICIARY_CONFIRMED
WF-230-2,2026-07-10T01:48:00,185972.35,USD,CB202600230,CLOSED
WF-231-1,2026-07-12T23:38:00,282352.27,USD,CB202600231,BENEFICIARY_CONFIRMED
WF-231-2,2026-07-13T00:38:00,282352.27,USD,CB202600231,CLOSED
WF-232-1,2026-07-14T07:50:00,251004.9,USD,CB202600232,BENEFICIARY_CONFIRMED
WF-232-2,2026-07-14T08:50:00,251004.9,USD,CB202600232,CLOSED
WF-233-1,2026-07-05T13:48:00,110249.35,EUR,CB202600233,BENEFICIARY_CONFIRMED
WF-233-2,2026-07-05T14:48:00,110249.35,EUR,CB202600233,CLOSED
WF-234-1,2026-06-16T08:46:00,238833.86,EUR,CB202600234,BENEFICIARY_CONFIRMED
WF-234-2,2026-06-16T09:46:00,238833.86,EUR,CB202600234,CLOSED
WF-236-1,2026-07-07T05:01:00,260023.78,USD,CB202600236,BENEFICIARY_CONFIRMED
WF-236-2,2026-07-07T06:01:00,260023.78,USD,CB202600236,CLOSED
WF-237-1,2026-04-28T15:59:00,188854.58,GBP,CB202600237,BENEFICIARY_CONFIRMED
WF-237-2,2026-04-28T16:59:00,188854.58,GBP,CB202600237,CLOSED
WF-239-1,2026-06-14T12:55:00,169107.96,USD,CB202600239,BENEFICIARY_CONFIRMED
WF-239-2,2026-06-14T13:55:00,169107.96,USD,CB202600239,CLOSED
WF-240-1,2026-06-27T04:39:00,229281.54,USD,CB202600240,BENEFICIARY_CONFIRMED
WF-240-2,2026-06-27T05:39:00,229281.54,USD,CB202600240,CLOSED
WF-241-1,2026-05-08T02:03:00,251506.81,EUR,CB202600241,BENEFICIARY_CONFIRMED
WF-241-2,2026-05-08T03:03:00,251506.81,EUR,CB202600241,CLOSED
WF-242-1,2026-05-30T12:40:00,121964.49,USD,CB202600242,BENEFICIARY_CONFIRMED
WF-242-2,2026-05-30T13:40:00,121964.49,USD,CB202600242,CLOSED
WF-243-1,2026-05-25T14:18:00,27133.48,USD,CB202600243,BENEFICIARY_CONFIRMED
WF-243-2,2026-05-25T15:18:00,27133.48,USD,CB202600243,CLOSED
WF-244-1,2026-07-14T12:18:00,251167.04,USD,CB202600244,BENEFICIARY_CONFIRMED
WF-244-2,2026-07-14T13:18:00,251167.04,USD,CB202600244,CLOSED
WF-245-1,2026-07-16T10:08:00,57052.18,EUR,CB202600245,BENEFICIARY_CONFIRMED
WF-245-2,2026-07-16T11:08:00,57052.18,EUR,CB202600245,CLOSED
WF-246-1,2026-07-07T23:13:00,123390.01,GBP,CB202600246,BENEFICIARY_CONFIRMED
WF-246-2,2026-07-08T00:13:00,123390.01,GBP,CB202600246,CLOSED
WF-247-1,2026-05-29T09:31:00,125861.24,USD,CB202600247,BENEFICIARY_CONFIRMED
WF-247-2,2026-05-29T10:31:00,125861.24,USD,CB202600247,CLOSED
WF-248-1,2026-07-08T22:55:00,295485.22,GBP,CB202600248,BENEFICIARY_CONFIRMED
WF-248-2,2026-07-08T23:55:00,295485.22,GBP,CB202600248,CLOSED
WF-249-1,2026-06-15T15:10:00,19929.1,EUR,CB202600249,BENEFICIARY_CONFIRMED
WF-249-2,2026-06-15T16:10:00,19929.1,EUR,CB202600249,CLOSED
WF-250-1,2026-07-14T03:45:00,213250.94,EUR,CB202600250,BENEFICIARY_CONFIRMED
WF-250-2,2026-07-14T04:45:00,213250.94,EUR,CB202600250,CLOSED
WF-251-1,2026-05-29T04:59:00,63947.48,GBP,CB202600251,BENEFICIARY_CONFIRMED
WF-251-2,2026-05-29T05:59:00,63947.48,GBP,CB202600251,CLOSED
WF-252-1,2026-05-11T15:35:00,248992.09,GBP,CB202600252,BENEFICIARY_CONFIRMED
WF-252-2,2026-05-11T16:35:00,248992.09,GBP,CB202600252,CLOSED
WF-253-1,2026-04-25T21:55:00,178849.61,USD,CB202600253,BENEFICIARY_CONFIRMED
WF-253-2,2026-04-25T22:55:00,178849.61,USD,CB202600253,CLOSED
WF-254-1,2026-06-18T06:56:00,284346.4,USD,CB202600254,BENEFICIARY_CONFIRMED
WF-254-2,2026-06-18T07:56:00,284346.4,USD,CB202600254,CLOSED
WF-255-1,2026-06-08T20:29:00,56353.44,USD,CB202600255,BENEFICIARY_CONFIRMED
WF-255-2,2026-06-08T21:29:00,56353.44,USD,CB202600255,CLOSED
WF-256-1,2026-06-25T23:30:00,42691.14,USD,CB202600256,BENEFICIARY_CONFIRMED
WF-256-2,2026-06-26T00:30:00,42691.14,USD,CB202600256,CLOSED
WF-257-1,2026-05-24T16:25:00,219494.09,EUR,CB202600257,BENEFICIARY_CONFIRMED
WF-257-2,2026-05-24T17:25:00,219494.09,EUR,CB202600257,CLOSED
WF-258-1,2026-05-03T16:19:00,233549.31,GBP,CB202600258,BENEFICIARY_CONFIRMED
WF-258-2,2026-05-03T17:19:00,233549.31,GBP,CB202600258,CLOSED
WF-259-1,2026-06-19T04:28:00,122276.0,USD,CB202600259,BENEFICIARY_CONFIRMED
WF-259-2,2026-06-19T05:28:00,122276.0,USD,CB202600259,CLOSED
WF-260-1,2026-05-07T22:35:00,218708.47,EUR,CB202600260,BENEFICIARY_CONFIRMED
WF-260-2,2026-05-07T23:35:00,218708.47,EUR,CB202600260,CLOSED
WF-261-1,2026-07-08T06:12:00,4803.11,USD,CB202600261,BENEFICIARY_CONFIRMED
WF-261-2,2026-07-08T07:12:00,4803.11,USD,CB202600261,CLOSED
WF-262-1,2026-06-28T18:05:00,271432.21,GBP,CB202600262,BENEFICIARY_CONFIRMED
WF-262-2,2026-06-28T19:05:00,271432.21,GBP,CB202600262,CLOSED
WF-263-1,2026-06-16T05:11:00,207529.86,USD,CB202600263,BENEFICIARY_CONFIRMED
WF-263-2,2026-06-16T06:11:00,207529.86,USD,CB202600263,CLOSED
WF-264-1,2026-04-26T18:47:00,264326.96,USD,CB202600264,BENEFICIARY_CONFIRMED
WF-264-2,2026-04-26T19:47:00,264326.96,USD,CB202600264,CLOSED
WF-265-1,2026-06-14T21:57:00,150051.4,EUR,CB202600265,BENEFICIARY_CONFIRMED
WF-265-2,2026-06-14T22:57:00,150051.4,EUR,CB202600265,CLOSED
WF-267-1,2026-05-05T16:35:00,67388.21,USD,CB202600267,BENEFICIARY_CONFIRMED
WF-267-2,2026-05-05T17:35:00,67388.21,USD,CB202600267,CLOSED
WF-269-1,2026-06-21T00:09:00,172052.89,EUR,CB202600269,BENEFICIARY_CONFIRMED
WF-269-2,2026-06-21T01:09:00,172052.89,EUR,CB202600269,CLOSED
WF-270-1,2026-06-17T07:08:00,88495.99,EUR,CB202600270,BENEFICIARY_CONFIRMED
WF-270-2,2026-06-17T08:08:00,88495.99,EUR,CB202600270,CLOSED
WF-271-1,2026-05-19T10:32:00,174374.32,GBP,CB202600271,BENEFICIARY_CONFIRMED
WF-271-2,2026-05-19T11:32:00,174374.32,GBP,CB202600271,CLOSED
WF-272-1,2026-06-04T22:15:00,89507.44,GBP,CB202600272,BENEFICIARY_CONFIRMED
WF-272-2,2026-06-04T23:15:00,89507.44,GBP,CB202600272,CLOSED
WF-273-1,2026-05-27T16:37:00,221043.59,EUR,CB202600273,BENEFICIARY_CONFIRMED
WF-273-2,2026-05-27T17:37:00,221043.59,EUR,CB202600273,CLOSED
WF-274-1,2026-04-22T17:19:00,136995.25,EUR,CB202600274,BENEFICIARY_CONFIRMED
WF-274-2,2026-04-22T18:19:00,136995.25,EUR,CB202600274,CLOSED
WF-275-1,2026-07-18T19:09:00,33163.34,GBP,CB202600275,BENEFICIARY_CONFIRMED
WF-275-2,2026-07-18T20:09:00,33163.34,GBP,CB202600275,CLOSED
WF-276-1,2026-04-22T09:47:00,223779.62,GBP,CB202600276,BENEFICIARY_CONFIRMED
WF-276-2,2026-04-22T10:47:00,223779.62,GBP,CB202600276,CLOSED
WF-277-1,2026-05-01T12:42:00,151843.09,USD,CB202600277,BENEFICIARY_CONFIRMED
WF-277-2,2026-05-01T13:42:00,151843.09,USD,CB202600277,CLOSED
WF-278-1,2026-05-29T07:44:00,203052.68,EUR,CB202600278,BENEFICIARY_CONFIRMED
WF-278-2,2026-05-29T08:44:00,203052.68,EUR,CB202600278,CLOSED
WF-279-1,2026-05-29T16:06:00,61307.95,GBP,CB202600279,BENEFICIARY_CONFIRMED
WF-279-2,2026-05-29T17:06:00,61307.95,GBP,CB202600279,CLOSED
WF-280-1,2026-07-08T17:31:00,154904.8,EUR,CB202600280,BENEFICIARY_CONFIRMED
WF-280-2,2026-07-08T18:31:00,154904.8,EUR,CB202600280,CLOSED
WF-281-1,2026-05-07T20:59:00,63931.52,EUR,CB202600281,BENEFICIARY_CONFIRMED
WF-281-2,2026-05-07T21:59:00,63931.52,EUR,CB202600281,CLOSED
WF-282-1,2026-07-05T00:33:00,50966.96,GBP,CB202600282,BENEFICIARY_CONFIRMED
WF-282-2,2026-07-05T01:33:00,50966.96,GBP,CB202600282,CLOSED
WF-283-1,2026-04-25T23:03:00,41329.95,EUR,CB202600283,BENEFICIARY_CONFIRMED
WF-283-2,2026-04-26T00:03:00,41329.95,EUR,CB202600283,CLOSED
WF-284-1,2026-07-04T06:58:00,152969.69,GBP,CB202600284,BENEFICIARY_CONFIRMED
WF-284-2,2026-07-04T07:58:00,152969.69,GBP,CB202600284,CLOSED
WF-285-1,2026-07-16T05:57:00,234131.0,EUR,CB202600285,BENEFICIARY_CONFIRMED
WF-285-2,2026-07-16T06:57:00,234131.0,EUR,CB202600285,CLOSED
WF-286-1,2026-06-10T18:11:00,53190.26,EUR,CB202600286,BENEFICIARY_CONFIRMED
WF-286-2,2026-06-10T19:11:00,53190.26,EUR,CB202600286,CLOSED
WF-287-1,2026-07-12T21:38:00,53050.76,GBP,CB202600287,BENEFICIARY_CONFIRMED
WF-287-2,2026-07-12T22:38:00,53050.76,GBP,CB202600287,CLOSED
WF-288-1,2026-07-17T07:38:00,217702.42,GBP,CB202600288,BENEFICIARY_CONFIRMED
WF-288-2,2026-07-17T08:38:00,217702.42,GBP,CB202600288,CLOSED
WF-289-1,2026-07-18T20:08:00,241273.11,EUR,CB202600289,BENEFICIARY_CONFIRMED
WF-289-2,2026-07-18T21:08:00,241273.11,EUR,CB202600289,CLOSED
WF-290-1,2026-05-28T07:17:00,105519.38,GBP,CB202600290,BENEFICIARY_CONFIRMED
WF-290-2,2026-05-28T08:17:00,105519.38,GBP,CB202600290,CLOSED
WF-291-1,2026-07-02T12:07:00,85401.02,USD,CB202600291,BENEFICIARY_CONFIRMED
WF-291-2,2026-07-02T13:07:00,85401.02,USD,CB202600291,CLOSED
WF-292-1,2026-06-30T03:59:00,180520.84,GBP,CB202600292,BENEFICIARY_CONFIRMED
WF-292-2,2026-06-30T04:59:00,180520.84,GBP,CB202600292,CLOSED
WF-293-1,2026-04-30T15:16:00,172516.16,USD,CB202600293,BENEFICIARY_CONFIRMED
WF-293-2,2026-04-30T16:16:00,172516.16,USD,CB202600293,CLOSED
WF-295-1,2026-05-19T00:16:00,3549.32,GBP,CB202600295,BENEFICIARY_CONFIRMED
WF-295-2,2026-05-19T01:16:00,3549.32,GBP,CB202600295,CLOSED
WF-296-1,2026-06-13T21:06:00,175872.8,GBP,CB202600296,BENEFICIARY_CONFIRMED
WF-296-2,2026-06-13T22:06:00,175872.8,GBP,CB202600296,CLOSED
WF-297-1,2026-05-02T16:44:00,287919.76,GBP,CB202600297,BENEFICIARY_CONFIRMED
WF-297-2,2026-05-02T17:44:00,287919.76,GBP,CB202600297,CLOSED
WF-299-1,2026-05-12T01:41:00,20046.3,GBP,CB202600299,BENEFICIARY_CONFIRMED
WF-299-2,2026-05-12T02:41:00,20046.3,GBP,CB202600299,CLOSED
WF-300-1,2026-05-27T09:25:00,149316.9,GBP,CB202600300,BENEFICIARY_CONFIRMED
WF-300-2,2026-05-27T10:25:00,149316.9,GBP,CB202600300,CLOSED
